ref_start,ref_end,query_start,query_end,ref_length,query_length,ref_chrom,query_chrom
141511281,141632983,697611,819150,146364022,1398036,8,JSAF02028762.1
141632803,142212405,818527,1398035,146364022,1398036,8,JSAF02028762.1
142213623,142256706,7471,50547,146364022,72172,8,JSAF02037871.1
142257360,142278189,51354,72169,146364022,72172,8,JSAF02037871.1
142270714,142345888,2222,77386,146364022,110480,8,JSAF02025886.1
142345976,142379010,77386,110479,146364022,110480,8,JSAF02025886.1
142379071,142400364,0,21241,146364022,21258,8,JSAF02000678.1
142401213,142425797,1,24569,146364022,28483,8,JSAF02035308.1
142425905,142440570,14,14668,146364022,140101,8,JSAF02018730.1
142447349,142503316,21645,77647,146364022,140101,8,JSAF02018730.1
142502332,142525453,78217,101291,146364022,140101,8,JSAF02018730.1
142525262,142551281,101388,127379,146364022,140101,8,JSAF02018730.1
142550994,142561679,127600,138266,146364022,140101,8,JSAF02018730.1
142565541,142645051,5729,85144,146364022,272720,8,JSAF02002621.1
142640717,142668548,84132,111988,146364022,272720,8,JSAF02002621.1
142668242,142748368,112471,192475,146364022,272720,8,JSAF02002621.1
142816516,142837581,189601,210593,146364022,272720,8,JSAF02002621.1
142837352,142861046,211530,235211,146364022,272720,8,JSAF02002621.1
142860936,142894413,239316,272716,146364022,272720,8,JSAF02002621.1
142894497,142953541,435,59428,146364022,61346,8,JSAF02035057.1
142955139,143094591,1646,140927,146364022,353386,8,JSAF02004528.1
143093923,143131586,140828,178524,146364022,353386,8,JSAF02004528.1
143130973,143245884,178091,292788,146364022,353386,8,JSAF02004528.1
143245884,143267321,292916,314341,146364022,353386,8,JSAF02004528.1
143267058,143304583,316049,353385,146364022,353386,8,JSAF02004528.1
143303841,143315676,5,11851,146364022,11851,8,JSAF02036005.1
143323182,143334916,7639,19344,146364022,19514,8,JSAF02009908.1
143342330,143353194,7569,18435,146364022,18435,8,JSAF02037190.1
143363824,143397538,46,33921,146364022,33922,8,JSAF02007788.1
143398434,143430038,1,31620,146364022,89880,8,JSAF02032750.1
143429829,143472629,31682,74533,146364022,89880,8,JSAF02032750.1
143471767,143488179,73487,89876,146364022,89880,8,JSAF02032750.1
143495730,143513584,4967,22818,146364022,50604,8,JSAF02015451.1
143513560,143539715,24455,50603,146364022,50604,8,JSAF02015451.1
143550814,143583903,0,32994,146364022,34710,8,JSAF02040222.1
143585390,143602071,6,16641,146364022,717932,8,JSAF02008878.1
143600865,143671181,15615,85835,146364022,717932,8,JSAF02008878.1
143670739,143842375,85574,257138,146364022,717932,8,JSAF02008878.1
143842573,143979996,257140,394621,146364022,717932,8,JSAF02008878.1
143979637,144016844,394141,431336,146364022,717932,8,JSAF02008878.1
144016818,144051724,431974,466858,146364022,717932,8,JSAF02008878.1
144051714,144066603,467070,481922,146364022,717932,8,JSAF02008878.1
144066580,144120017,482107,535481,146364022,717932,8,JSAF02008878.1
144123233,144152612,539045,568439,146364022,717932,8,JSAF02008878.1
144153596,144263604,569984,679879,146364022,717932,8,JSAF02008878.1
144263392,144275456,680017,692086,146364022,717932,8,JSAF02008878.1
144275481,144300596,692069,717124,146364022,717932,8,JSAF02008878.1
144299856,144310558,632,11336,146364022,345968,8,JSAF02027412.1
144310560,144325592,11465,26492,146364022,345968,8,JSAF02027412.1
144325504,144398740,27915,101169,146364022,345968,8,JSAF02027412.1
144398700,144422362,101023,124723,146364022,345968,8,JSAF02027412.1
144422489,144493201,124723,195378,146364022,345968,8,JSAF02027412.1
144497454,144570229,201418,274042,146364022,345968,8,JSAF02027412.1
144569306,144639575,272626,342760,146364022,345968,8,JSAF02027412.1
144659120,144700487,9,41337,146364022,338704,8,JSAF02038017.1
144723935,144744637,50241,70942,146364022,338704,8,JSAF02038017.1
144751621,144774958,83158,106474,146364022,338704,8,JSAF02038017.1
144778005,144940776,109477,272161,146364022,338704,8,JSAF02038017.1
144940218,144952613,279591,291984,146364022,338704,8,JSAF02038017.1
144952518,144999080,292158,338704,146364022,338704,8,JSAF02038017.1
145006320,145017379,5,11038,146364022,11040,8,JSAF02017919.1
145018881,145056231,4,37348,146364022,340585,8,JSAF02002665.1
145062359,145091982,44639,74258,146364022,340585,8,JSAF02002665.1
145091982,145180981,94166,183118,146364022,340585,8,JSAF02002665.1
145180503,145234878,188604,242906,146364022,340585,8,JSAF02002665.1
145240543,145273752,248676,281880,146364022,340585,8,JSAF02002665.1
145273556,145288453,282356,297227,146364022,340585,8,JSAF02002665.1
145504909,145534621,4757,34526,146364022,34533,8,JSAF02011743.1
145537312,145570840,287,33805,146364022,767175,8,JSAF02035695.1
145570840,145606382,34098,69641,146364022,767175,8,JSAF02035695.1
145604407,145669907,67053,132494,146364022,767175,8,JSAF02035695.1
145669894,145739264,132427,201767,146364022,767175,8,JSAF02035695.1
145739101,145757065,202017,219999,146364022,767175,8,JSAF02035695.1
145757067,145783184,220119,246215,146364022,767175,8,JSAF02035695.1
145781905,145837628,245492,301183,146364022,767175,8,JSAF02035695.1
145837630,145850942,301329,314624,146364022,767175,8,JSAF02035695.1
145859570,145894665,322102,357197,146364022,767175,8,JSAF02035695.1
145894610,145913444,358124,376968,146364022,767175,8,JSAF02035695.1
145920492,145988046,386311,453823,146364022,767175,8,JSAF02035695.1
145992869,146042998,458996,509044,146364022,767175,8,JSAF02035695.1
146043067,146057073,508979,522980,146364022,767175,8,JSAF02035695.1
146057833,146192869,522929,657906,146364022,767175,8,JSAF02035695.1
146193175,146301391,657906,766012,146364022,767175,8,JSAF02035695.1
29228,53409,2075,26026,141213431,26879,9,JSAF02022486.1
42284,56410,691,14718,141213431,14981,9,JSAF02039802.1
192108,321712,2424,132014,141213431,212300,9,JSAF02015599.1
320096,401000,131435,212286,141213431,212300,9,JSAF02015599.1
400968,469449,1697,70152,141213431,2514797,9,JSAF02021993.1
469571,708128,70094,308591,141213431,2514797,9,JSAF02021993.1
707614,808957,307906,409166,141213431,2514797,9,JSAF02021993.1
817448,848905,419799,451241,141213431,2514797,9,JSAF02021993.1
854790,999033,457871,602118,141213431,2514797,9,JSAF02021993.1
998542,1045135,601921,648507,141213431,2514797,9,JSAF02021993.1
1045134,1287102,648629,890471,141213431,2514797,9,JSAF02021993.1
1286990,1805339,890532,1408921,141213431,2514797,9,JSAF02021993.1
1804789,2226590,1409151,1830881,141213431,2514797,9,JSAF02021993.1
2226586,2298288,1830914,1902621,141213431,2514797,9,JSAF02021993.1
2298289,2397101,1902814,2001638,141213431,2514797,9,JSAF02021993.1
2397101,2592406,2001732,2197024,141213431,2514797,9,JSAF02021993.1
2592391,2781617,2197377,2386557,141213431,2514797,9,JSAF02021993.1
2781610,2814259,2387407,2420038,141213431,2514797,9,JSAF02021993.1
2814058,2908850,2420037,2514796,141213431,2514797,9,JSAF02021993.1
2898479,2913232,45,14738,141213431,14946,9,JSAF02020663.1
2905181,3039593,3745,138159,141213431,14164433,9,JSAF02000794.1
3039610,3504832,138471,603727,141213431,14164433,9,JSAF02000794.1
3505438,3780632,604960,880086,141213431,14164433,9,JSAF02000794.1
3780943,3876704,880071,975733,141213431,14164433,9,JSAF02000794.1
3876678,4339882,975992,1439109,141213431,14164433,9,JSAF02000794.1
4346970,4714237,1446281,1813527,141213431,14164433,9,JSAF02000794.1
4713901,4735479,1813859,1835469,141213431,14164433,9,JSAF02000794.1
4735225,5491418,1835368,2591403,141213431,14164433,9,JSAF02000794.1
5491407,6290494,2597505,3396674,141213431,14164433,9,JSAF02000794.1
6290489,6382426,3397385,3489264,141213431,14164433,9,JSAF02000794.1
6378334,6660034,3489289,3770926,141213431,14164433,9,JSAF02000794.1
6659866,6708737,3770622,3819490,141213431,14164433,9,JSAF02000794.1
6708589,6808040,3819505,3918936,141213431,14164433,9,JSAF02000794.1
6808078,6888791,3919172,3999882,141213431,14164433,9,JSAF02000794.1
6889088,6999384,3999865,4110172,141213431,14164433,9,JSAF02000794.1
6999685,7019789,4110166,4130279,141213431,14164433,9,JSAF02000794.1
7019682,7035327,4130219,4145867,141213431,14164433,9,JSAF02000794.1
7035003,7367108,4145872,4477996,141213431,14164433,9,JSAF02000794.1
7372113,7741406,4482559,4851767,141213431,14164433,9,JSAF02000794.1
7741397,7852538,4857857,4968967,141213431,14164433,9,JSAF02000794.1
7852524,8344973,4969285,5461645,141213431,14164433,9,JSAF02000794.1
8344961,9008030,5461728,6124621,141213431,14164433,9,JSAF02000794.1
9008028,9236617,6129429,6358039,141213431,14164433,9,JSAF02000794.1
9236600,10021395,6360387,7144990,141213431,14164433,9,JSAF02000794.1
10021397,10404564,7143862,7526994,141213431,14164433,9,JSAF02000794.1
10405088,10498752,7526987,7620653,141213431,14164433,9,JSAF02000794.1
10499051,10798390,7620642,7920022,141213431,14164433,9,JSAF02000794.1
10798395,10828106,7923272,7952939,141213431,14164433,9,JSAF02000794.1
10828427,10948568,7952925,8073094,141213431,14164433,9,JSAF02000794.1
10928564,11408640,8053080,8533224,141213431,14164433,9,JSAF02000794.1
11408847,11433120,8533179,8557451,141213431,14164433,9,JSAF02000794.1
11433436,11866223,8557462,8990174,141213431,14164433,9,JSAF02000794.1
11865903,14003457,8990109,11127550,141213431,14164433,9,JSAF02000794.1
14003313,14205299,11127550,11329495,141213431,14164433,9,JSAF02000794.1
14205241,14778757,11329719,11903205,141213431,14164433,9,JSAF02000794.1
14778635,14861143,11903128,11985673,141213431,14164433,9,JSAF02000794.1
14860773,14991544,11985053,12115814,141213431,14164433,9,JSAF02000794.1
14991460,15126897,12115830,12251295,141213431,14164433,9,JSAF02000794.1
15126683,15365452,12252554,12491308,141213431,14164433,9,JSAF02000794.1
15365452,15394896,12491426,12520866,141213431,14164433,9,JSAF02000794.1
15394893,15407139,12520559,12532774,141213431,14164433,9,JSAF02000794.1
15407141,15767842,12532950,12893579,141213431,14164433,9,JSAF02000794.1
15767842,15815309,12893715,12941167,141213431,14164433,9,JSAF02000794.1
15821941,15883024,12941165,13002245,141213431,14164433,9,JSAF02000794.1
15883016,16389407,13002318,13508641,141213431,14164433,9,JSAF02000794.1
16389731,16908011,13508629,14026864,141213431,14164433,9,JSAF02000794.1
16908011,17044788,14027208,14163983,141213431,14164433,9,JSAF02000794.1
17035321,17554042,15,518600,141213431,4325099,9,JSAF02036478.1
17554042,17909518,518736,874299,141213431,4325099,9,JSAF02036478.1
17912151,18286560,873567,1248014,141213431,4325099,9,JSAF02036478.1
18286740,18406340,1248016,1367661,141213431,4325099,9,JSAF02036478.1
18406288,18751842,1367659,1713234,141213431,4325099,9,JSAF02036478.1
18752117,18948826,1713219,1909905,141213431,4325099,9,JSAF02036478.1
18928841,19122545,1889909,2083567,141213431,4325099,9,JSAF02036478.1
19122571,19235495,2083497,2196391,141213431,4325099,9,JSAF02036478.1
19235608,21038502,2196408,3998801,141213431,4325099,9,JSAF02036478.1
21038401,21109534,3999031,4070166,141213431,4325099,9,JSAF02036478.1
21109524,21261949,4070501,4222900,141213431,4325099,9,JSAF02036478.1
21261940,21363348,4223207,4324582,141213431,4325099,9,JSAF02036478.1
21347361,22113169,1092,766973,141213431,6825440,9,JSAF02002942.1
22093140,22288724,746936,942475,141213431,6825440,9,JSAF02002942.1
22288708,22496527,942809,1150461,141213431,6825440,9,JSAF02002942.1
22504345,22554227,1150463,1200354,141213431,6825440,9,JSAF02002942.1
22554003,22903888,1200348,1550089,141213431,6825440,9,JSAF02002942.1
22903888,22999503,1550201,1645833,141213431,6825440,9,JSAF02002942.1
22999820,23075120,1645818,1721140,141213431,6825440,9,JSAF02002942.1
23075429,23362801,1721133,2008525,141213431,6825440,9,JSAF02002942.1
23377686,23704149,2008528,2334851,141213431,6825440,9,JSAF02002942.1
23704149,24791778,2334980,3422507,141213431,6825440,9,JSAF02002942.1
24792083,24980781,3422499,3611206,141213431,6825440,9,JSAF02002942.1
24980780,25070280,3615586,3705221,141213431,6825440,9,JSAF02002942.1
25070280,25099806,3705457,3734978,141213431,6825440,9,JSAF02002942.1
25099821,25120910,3734909,3755988,141213431,6825440,9,JSAF02002942.1
25120841,25218504,3755969,3853569,141213431,6825440,9,JSAF02002942.1
25218496,25600968,3853899,4236313,141213431,6825440,9,JSAF02002942.1
25600953,25669865,4236476,4305330,141213431,6825440,9,JSAF02002942.1
25669982,26333181,4305330,4968446,141213431,6825440,9,JSAF02002942.1
26332941,26814478,4968602,5450013,141213431,6825440,9,JSAF02002942.1
26814422,27788196,5449902,6423495,141213431,6825440,9,JSAF02002942.1
27788308,28062695,6423496,6697903,141213431,6825440,9,JSAF02002942.1
28062550,28189722,6697851,6825017,141213431,6825440,9,JSAF02002942.1
28189212,28284946,307820,403534,141213431,4839157,9,JSAF02013843.1
28277635,28584935,403530,710808,141213431,4839157,9,JSAF02013843.1
28585012,28960619,710793,1086392,141213431,4839157,9,JSAF02013843.1
28960602,29624709,1086709,1750808,141213431,4839157,9,JSAF02013843.1
29625013,29868434,1750791,1994279,141213431,4839157,9,JSAF02013843.1
29877640,30345789,2008018,2476239,141213431,4839157,9,JSAF02013843.1
30346095,30495887,2476227,2626018,141213431,4839157,9,JSAF02013843.1
30495884,30544142,2627280,2675546,141213431,4839157,9,JSAF02013843.1
30544919,30560929,2675540,2691546,141213431,4839157,9,JSAF02013843.1
30560926,30674468,2691606,2805099,141213431,4839157,9,JSAF02013843.1
30674443,31291356,2806411,3423395,141213431,4839157,9,JSAF02013843.1
31292673,31430720,3423395,3561507,141213431,4839157,9,JSAF02013843.1
31430721,31531475,3561655,3662422,141213431,4839157,9,JSAF02013843.1
31538000,31978481,3662422,4102956,141213431,4839157,9,JSAF02013843.1
31978474,32299386,4103222,4424076,141213431,4839157,9,JSAF02013843.1
32299312,32315161,4423930,4439777,141213431,4839157,9,JSAF02013843.1
32315381,32463887,4439770,4588335,141213431,4839157,9,JSAF02013843.1
32463895,32714332,4588514,4838980,141213431,4839157,9,JSAF02013843.1
32703168,32900797,66,197792,141213431,690398,9,JSAF02027376.1
32901182,33126658,197792,423197,141213431,690398,9,JSAF02027376.1
33126587,33213183,423283,509919,141213431,690398,9,JSAF02027376.1
33213783,33252085,509660,547957,141213431,690398,9,JSAF02027376.1
33252050,33394647,547757,690327,141213431,690398,9,JSAF02027376.1
33400563,33423376,0,22796,141213431,166007,9,JSAF02010969.1
33424669,33567831,22796,165969,141213431,166007,9,JSAF02010969.1
33554668,33735236,242750,62205,141213431,14681664,9,JSAF02006939.1
33723861,33767797,402,44279,141213431,44292,9,JSAF02018093.1
33757535,34115502,0,357732,141213431,4828979,9,JSAF02032381.1
34115451,34169375,357984,411877,141213431,4828979,9,JSAF02032381.1
34169254,34274435,411874,516977,141213431,4828979,9,JSAF02032381.1
34274761,34681978,516971,924056,141213431,4828979,9,JSAF02032381.1
34681481,34703699,924055,946257,141213431,4828979,9,JSAF02032381.1
34703686,34904795,948722,1149768,141213431,4828979,9,JSAF02032381.1
34904794,35232195,1149871,1477154,141213431,4828979,9,JSAF02032381.1
35232175,35373437,1477174,1618422,141213431,4828979,9,JSAF02032381.1
35372499,35495289,1617436,1740170,141213431,4828979,9,JSAF02032381.1
35494896,35906612,1741411,2153147,141213431,4828979,9,JSAF02032381.1
35913370,35999381,2160860,2246816,141213431,4828979,9,JSAF02032381.1
35999212,36288509,2246951,2536265,141213431,4828979,9,JSAF02032381.1
36288470,36467186,2536265,2714967,141213431,4828979,9,JSAF02032381.1
36466891,36764841,2715401,3013277,141213431,4828979,9,JSAF02032381.1
36763956,36924851,3013173,3174096,141213431,4828979,9,JSAF02032381.1
36924753,37594249,3174142,3843479,141213431,4828979,9,JSAF02032381.1
37594235,37638047,3843798,3887617,141213431,4828979,9,JSAF02032381.1
37638048,37684135,3887713,3933811,141213431,4828979,9,JSAF02032381.1
37683610,37808782,3933376,4058529,141213431,4828979,9,JSAF02032381.1
37808426,38303828,4058307,4553582,141213431,4828979,9,JSAF02032381.1
38303794,38325787,4553603,4575627,141213431,4828979,9,JSAF02032381.1
38325773,38513827,4575947,4763990,141213431,4828979,9,JSAF02032381.1
38508427,38552732,98,44285,141213431,44289,9,JSAF02020652.1
38605927,38655896,10071,59946,141213431,190091,9,JSAF02001348.1
38655895,38735077,60194,139384,141213431,190091,9,JSAF02001348.1
38735023,38750739,139489,155213,141213431,190091,9,JSAF02001348.1
38750731,38764878,155367,169513,141213431,190091,9,JSAF02001348.1
38852708,38863130,5,10391,141213431,20830,9,JSAF02005659.1
39027897,39046512,736,19331,141213431,19426,9,JSAF02038408.1
39086905,39097874,0,10965,141213431,23444,9,JSAF02009075.1
39281299,39299713,683,19075,141213431,19075,9,JSAF02027789.1
39334325,39346048,97,11757,141213431,12004,9,JSAF02027822.1
39399516,39414708,673,15818,141213431,19249,9,JSAF02014400.1
39810549,39828959,683,19075,141213431,19075,9,JSAF02027789.1
39863573,39875302,97,11757,141213431,12004,9,JSAF02027822.1
39928808,39943946,673,15818,141213431,19249,9,JSAF02014400.1
40056192,40074828,19331,736,141213431,19426,9,JSAF02038408.1
40313403,40324408,10965,0,141213431,23444,9,JSAF02009075.1
40364913,40383565,19331,736,141213431,19426,9,JSAF02038408.1
40626265,40642407,1033,17023,141213431,18304,9,JSAF02011209.1
40633470,40646624,9387,22570,141213431,22705,9,JSAF02010860.1
40679197,40690933,97,11757,141213431,12004,9,JSAF02027822.1
40744280,40759417,673,15818,141213431,19249,9,JSAF02014400.1
41240946,41255420,1371,15780,141213431,17328,9,JSAF02010053.1
41336720,41348461,11757,97,141213431,12004,9,JSAF02027822.1
41426539,41444997,683,19075,141213431,19075,9,JSAF02027789.1
41479284,41491013,97,11757,141213431,12004,9,JSAF02027822.1
41544596,41559723,673,15818,141213431,19249,9,JSAF02014400.1
41829283,41860127,0,30763,141213431,32213,9,JSAF02037764.1
41944234,41958268,1,13914,141213431,15540,9,JSAF02035476.1
42291763,42310291,501,18852,141213431,18852,9,JSAF02026976.1
42300063,42311585,16,11539,141213431,12543,9,JSAF02007970.1
42309939,42321908,400,12292,141213431,24716,9,JSAF02022762.1
42416318,42428023,1154,12735,141213431,12759,9,JSAF02003287.1
